image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2409136	260652	man walking up steps with black backpack.			folk:Willingness	https://w3id.org/framester/wn/wn30/instances/synset-up-adjective-1	fs:Containers,fs:SelfMotion,fs:Cotheme,fs:People,fs:Color
2409136	260653	woman walking up steps with black tote and navy blue carry on.			folk:Willingness	https://w3id.org/framester/wn/wn30/instances/synset-up-adjective-1	fs:Containers,fs:Motion,fs:SelfMotion,fs:Cotheme,fs:CarryGoods,fs:People,fs:Bringing,fs:Color,fs:Military
2409136	260654	man coming down steps with dolly full of luggage.					
2409136	260655	woman dressed in  red top.					fs:BeingLocated,fs:Dressing,fs:Posture,fs:People,fs:Supply,fs:Color
2409136	260656	man dressed in brown vest.					fs:Dressing,fs:People,fs:Clothing,fs:Color
2409136	260657	white railing on side of steps.					fs:ArchitecturalPart,fs:Color
2409136	260658	woman wearing red sandal on her foot.					fs:PartOrientational,fs:People,fs:Color,fs:ObservableBodyParts,fs:Clothing
2409136	260659	red flowers growing in window box.			folk:Development	https://w3id.org/framester/data/framestercore/Progress	fs:GrowingFood,fs:CauseToMakeProgress,fs:ConnectingArchitecture,fs:Containers,fs:Progress,fs:Expansion,fs:Creating,fs:Agriculture,fs:CauseExpansion,fs:IntentionallyCreate,fs:CauseChangeOfPositionOnAScale,fs:Color,fs:ChangePositionOnAScale,fs:MeasureVolume
2409136	260660	vent on top of building's roof.					fs:BeingLocated,fs:ArchitecturalPart,fs:Posture,fs:Buildings,fs:Supply
2409136	260661	brown shutters on side of window.					fs:ConnectingArchitecture,fs:Color
2409136	260662	woman carrying luggage up stairs					fs:Motion,fs:Containers,fs:CarryGoods,fs:People,fs:Bringing
2409136	260663	man walking up stairs			folk:Willingness	https://w3id.org/framester/wn/wn30/instances/synset-up-adjective-1	fs:People,fs:SelfMotion,fs:Cotheme
2409136	260664	man carrying a sling pack					fs:Motion,fs:CarryGoods,fs:People,fs:Bringing,fs:Placing
2409136	260665	man pulling a dolly up stairs			folk:Control, folk:Willingness	https://w3id.org/framester/data/framestercore/Manipulation, https://w3id.org/framester/wn/wn30/instances/synset-up-adjective-1	fs:CauseMotion,fs:People,fs:Manipulation
2409136	260666	windows with red flowers					fs:Color
2409136	260667	chimneys on top of buildings					fs:Supply,fs:Posture,fs:BeingLocated
2409136	260668	cement column					fs:Attaching,fs:Adorning,fs:Filling
