image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2406104	405529	person riding a skateboard					fs:Travel,fs:People,fs:OperateVehicle,fs:RideVehicle
2406104	405530	person taking a picture			folk:Helping, mft:Care, folk:Leadership, bhv:Power, mft:Authority	http://dbpedia.org/resource/Person, https://w3id.org/framester/vn/vn31/data/Take_10050000, https://w3id.org/framester/data/framestercore/ChangeOfLeadership	fs:ChangeOfQuantityOfPossession,fs:Getting,fs:OpticalImage,fs:Cotheme,fs:People,fs:Sensation,fs:ChangeOfLeadership,fs:Conquering,fs:Bringing,fs:Taking,fs:Removing,fs:EarningsAndLosses
2406104	405531	helmet on a persons head					fs:Accoutrements,fs:ObservableBodyParts
2406104	405532	hat on a persons head					fs:Accoutrements,fs:ObservableBodyParts
2406104	405533	camera in a persons hands					
2406104	405534	two shoes on feet					
2406104	405535	wheels on a skateboard					fs:OperateVehicle
2406104	405536	chin strap on a helmet 					fs:Accoutrements,fs:ObservableBodyParts,fs:Connectors,fs:ClothingParts
2406104	405537	shoe laces on a shoe					fs:Clothing
2406104	405538	electronic device in a persons hand					fs:Gizmo,fs:ObservableBodyParts
2406104	405539	checkered hat on the man with the camera.					fs:Accoutrements,fs:People
2406104	405540	helmet the kid on the skateboard is wearing.			mft:Care	https://w3id.org/framester/wn/wn30/instances/synset-child-noun-1	fs:PeopleByAge,fs:Accoutrements,fs:OperateVehicle
2406104	405541	the skateboard the kid is standing on.			mft:Care	https://w3id.org/framester/wn/wn30/instances/synset-child-noun-1	fs:BeingLocated,fs:Posture,fs:ChangePosture,fs:Placing,fs:PeopleByAge,fs:OperateVehicle
2406104	405542	the kid's sneakers.			mft:Care	https://w3id.org/framester/wn/wn30/instances/synset-child-noun-1	fs:PeopleByAge
2406104	405543	pants worn by the kid.			mft:Care	https://w3id.org/framester/wn/wn30/instances/synset-child-noun-1	fs:PeopleByAge,fs:Clothing
2406104	405544	front wheels of the skateboard.					fs:OperateVehicle
2406104	405545	back wheels of the skateboard.					fs:PartOrientational,fs:OperateVehicle
2406104	405546	design on the guy's shirt.			folk:Management	https://w3id.org/framester/wn/wn30/instances/synset-design-noun-2	fs:ComingUpWith,fs:Cogitation,fs:People,fs:Clothing
2406104	405547	strap of the camera.					fs:ClothingParts,fs:Connectors
2406104	405548	the camera in the guy's hands.					fs:People
2406104	405549	a black and white photo					fs:Color,fs:Representing
2406104	405550	a person on a skateboard					fs:People,fs:OperateVehicle
2406104	405551	a person with a camera					fs:People
