image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2402536	636739	two men getting ready to play tennis.			mft:Loyalty, folk:Partnership	https://w3id.org/framester/wn/wn30/instances/synset-play-verb-1	fs:Getting,fs:Becoming,fs:CookingCreation,fs:ActivityPrepare,fs:BoardVehicle,fs:Participation,fs:Possession
2402536	636740	a white shirt with green trim.					fs:Filling,fs:Clothing,fs:Adorning,fs:Color
2402536	636741	man on left has white wristband on arm.					fs:PartOrientational,fs:ClothingParts,fs:ShapedPart,fs:Ingestion,fs:People,fs:Color,fs:ObservableBodyParts
2402536	636742	man on right has white wristband on arm.					fs:ClothingParts,fs:ShapedPart,fs:Ingestion,fs:People,fs:Color,fs:ObservableBodyParts
2402536	636743	man on right has white and black band around leg.					fs:ShapedPart,fs:Ingestion,fs:People,fs:Color,fs:Aggregate,fs:ObservableBodyParts
2402536	636744	signs on left are green and white.					fs:PartOrientational,fs:Color
2402536	636745	the word monde in white letters.					fs:SimpleName,fs:Color
2402536	636746	the word rico on sign on right.					fs:SimpleName,fs:Sign
2402536	636747	the number 204 on sign on right.			folk:Independence	https://w3id.org/framester/wn/wn30/instances/synset-number-noun-1	fs:Sign,fs:Quantity
2402536	636748	part of a website, ricoh.com.					fs:Membership
2402536	636749	racquet in a hand					fs:ObservableBodyParts
2402536	636750	man in green and white uniform					fs:People,fs:Clothing,fs:Color
2402536	636751	man holding a ball					fs:People
2402536	636752	green and white sign					fs:Color,fs:Sign
2402536	636753	two men with dark skin			mft:Harm	https://w3id.org/framester/wn/wn30/instances/synset-skin-noun-1, https://w3id.org/framester/data/framestercore/ExperienceBodilyHarm	fs:ExperienceBodilyHarm,fs:Dimension
2402536	636754	man in a black hat					fs:Accoutrements,fs:People,fs:Color
2402536	636755	silver rail on stairs					fs:ArchitecturalPart
2402536	636756	tennis ball in a hand					fs:ObservableBodyParts
2402536	636757	hat on a  man					fs:Accoutrements,fs:People
2402536	636758	brown ground on a tennis court			mft:Fairness	https://w3id.org/framester/wn/wn30/instances/synset-court-noun-1, https://w3id.org/framester/data/framestercore/JudicialBody	fs:JudicialBody,fs:NaturalFeatures,fs:Color
