image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2409775	229812	four men playing soccer					
2409775	229813	a man wearing a black jogging suit			folk:Fitness	https://w3id.org/framester/wn/wn30/instances/synset-jogging-noun-1	fs:People,fs:Clothing,fs:Color
2409775	229814	a white soccer goal			folk:Management	https://w3id.org/framester/wn/wn30/instances/synset-goal-noun-1	fs:Purpose,fs:Color
2409775	229815	white mesh on a soccer goal			folk:Management	https://w3id.org/framester/wn/wn30/instances/synset-goal-noun-1	fs:Artifact,fs:Purpose,fs:Color
2409775	229816	a soccer player holding a white soccer ball			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation,fs:Color
2409775	229817	black shadows cast on the green grass			bhv:Benevolence, mft:Care, folk:Helping	https://w3id.org/framester/wn/wn30/instances/synset-grass-noun-1	fs:Adorning,fs:Reshaping,fs:CreatePhysicalArtwork,fs:Creating,fs:LocationOfLight,fs:Color,fs:Filling
2409775	229818	policeman wearing orange safety jackets			folk:Leadership, folk:Risk, mft:Care, bhv:Security	https://w3id.org/framester/data/framestercore/BeingAtRisk, https://w3id.org/framester/wn/wn30/instances/synset-safety-noun-1, https://w3id.org/framester/wn/wn30/instances/synset-policeman-noun-1	fs:BeingAtRisk,fs:PeopleByVocation,fs:Appellations
2409775	229819	a man filming the game					fs:Adorning,fs:BehindTheScenes,fs:People,fs:IntentionallyCreate,fs:IntentionallyAct,fs:Possession
2409775	229820	a crowd sitting in th stands					fs:Substance,fs:BeingLocated,fs:Posture,fs:ChangePosture,fs:Placing,fs:Aggregate
2409775	229821	a man talking on his cell phone					fs:People,fs:Contacting,fs:Substance,fs:CommunicationMeans
2409775	229822	soccer player closest to net			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation
2409775	229823	second soccer player from net			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation,fs:OrdinalNumbers
2409775	229824	third soccer player from net			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation,fs:OrdinalNumbers
2409775	229825	soccer player with the ball			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation
2409775	229826	shadow of soccer player with the ball			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation,fs:OpticalImage
2409775	229827	shadow of soccer player closest to net			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation,fs:OpticalImage
2409775	229828	shadow of soccer player second from net			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:MeasureDuration,fs:Participation,fs:OpticalImage,fs:CalendricUnit
2409775	229829	shadow of third soccer player from net			folk:Competition	https://w3id.org/framester/wn/wn30/instances/synset-player-noun-1	fs:Participation,fs:OrdinalNumbers,fs:OpticalImage
2409775	229830	goal post and net for soccer game			folk:Management	https://w3id.org/framester/wn/wn30/instances/synset-goal-noun-1	
2409775	229831	two men in orange jackets					
2409775	229832	shadow on grass.			bhv:Benevolence, mft:Care, folk:Helping	https://w3id.org/framester/wn/wn30/instances/synset-grass-noun-1	
2409775	229833	three shadows on grass.			bhv:Benevolence, mft:Care, folk:Helping	https://w3id.org/framester/wn/wn30/instances/synset-grass-noun-1	fs:Filling,fs:Adorning
2409775	229834	tall white goal net.			folk:Management	https://w3id.org/framester/wn/wn30/instances/synset-goal-noun-1	fs:Dimension,fs:BodyDescriptionHolistic,fs:Purpose,fs:MeasurableAttributes,fs:Color
2409775	229835	two people in orange vest.					fs:People,fs:Clothing
2409775	229836	three people in blue shirts.					fs:People,fs:InherentPurpose,fs:Color
2409775	229837	soccer ball in mans hand.					fs:ObservableBodyParts
2409775	229838	blue arena seats .					fs:StateOfEntity
2409775	229839	photographer on field.					fs:CreateRepresentation,fs:CreatePhysicalArtwork
2409775	229840	person trying to get ball in goal.			mft:Authority, folk:Adventure, folk:Intuitive, folk:Management	https://w3id.org/framester/wn/wn30/instances/synset-get-verb-1, https://w3id.org/framester/vn/vn31/data/Try_61000000, https://w3id.org/framester/data/framestercore/Grasp, https://w3id.org/framester/wn/wn30/instances/synset-goal-noun-1	fs:Getting,fs:People,fs:Grasp,fs:Bringing,fs:Purpose,fs:Attempt,fs:AttemptMeans
2409775	229841	a soccer event.					fs:Event
