image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2403497	591019	light tan mule with black markings					fs:ColorQualities,fs:Color
2403497	591020	man wearing sun hat for protection 			folk:Structure, mft:Care	https://w3id.org/framester/wn/wn30/instances/synset-protection-noun-1, https://w3id.org/framester/wn/wn30/instances/synset-sun-noun-1	fs:Accoutrements,fs:People,fs:Locale,fs:IntentionallyAct
2403497	591021	bundle of wood on back of horse			bhv:Benevolence, folk:Helping, mft:Care	https://w3id.org/framester/data/framestercore/Assistance, https://w3id.org/framester/wn/wn30/instances/synset-horse-noun-1	fs:ObservableBodyParts,fs:Assistance,fs:Placing
2403497	591022	brown horse with bridle on it 			folk:Consent, bhv:Benevolence, mft:Care, folk:Helping	https://w3id.org/framester/data/framestercore/Assistance, https://w3id.org/framester/wn/wn30/instances/synset-bridle-noun-1, https://w3id.org/framester/wn/wn30/instances/synset-horse-noun-1	fs:Assistance,fs:Hindering,fs:Color
2403497	591023	shadow of horse walking on pavement			bhv:Benevolence, mft:Care, folk:Helping	https://w3id.org/framester/data/framestercore/Assistance, https://w3id.org/framester/wn/wn30/instances/synset-horse-noun-1	fs:OpticalImage,fs:Assistance,fs:Adorning,fs:Filling
2403497	591024	rope tied to horse held by man walking			folk:Control, bhv:Benevolence, folk:Helping, mft:Care	https://w3id.org/framester/data/framestercore/Assistance, https://w3id.org/framester/wn/wn30/instances/synset-rope-noun-1, https://w3id.org/framester/wn/wn30/instances/synset-horse-noun-1	fs:Connectors,fs:RopeManipulation,fs:Closure,fs:InhibitMovement,fs:KnotCreation,fs:Attaching,fs:People,fs:Immobilization,fs:Assistance
2403497	591025	rocks in the ditch 					
2403497	591026	blue skies peaking through tree branches					fs:Color,fs:BiologicalArea
2403497	591027	talk tree trunk surrounded by woods					fs:LocativeRelation,fs:Discussion,fs:BiologicalArea,fs:Besieging
2403497	591028	man walking along horses carrying wood					fs:CarryGoods,fs:People,fs:Motion,fs:Bringing
2403497	591029	man wearing cowboy hat.					fs:Accoutrements,fs:People
2403497	591030	man has black pants on.					fs:People,fs:Ingestion,fs:Clothing,fs:Color
2403497	591031	man is wearing dark shoes.					fs:People,fs:Dimension
2403497	591032	man is wearing tan shirt.					
2403497	591033	man is walking on pavement.					
