image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2402814	623809	a girl riding a motorcycle					fs:Travel,fs:People,fs:OperateVehicle,fs:RideVehicle
2402814	623810	an artsy helmet on a head			folk:Education	http://dbpedia.org/resource/Art	fs:Accoutrements,fs:ObservableBodyParts
2402814	623811	a silver shoes touching the street			folk:Control	https://w3id.org/framester/data/framestercore/Manipulation	fs:Roadways,fs:Manipulation
2402814	623812	a girl wearing a yellow jacket and black gloves					fs:People,fs:Clothing,fs:Color
2402814	623813	a company name on motorcycle			mft:Authority, mft:Loyalty	https://w3id.org/framester/wn/wn30/instances/synset-company-noun-1, http://dbpedia.org/resource/Company	fs:ReferringByName,fs:Businesses,fs:BeingNamed,fs:RideVehicle,fs:OperateVehicle
2402814	623814	a leather black fanny pack					fs:Color,fs:Placing
2402814	623815	a couple strolling along the sidewalk			mft:Loyalty, folk:Association	https://w3id.org/framester/wn/wn30/instances/synset-couple-noun-1	fs:Roadways,fs:PersonalRelationship,fs:SelfMotion
2402814	623816	a white pole with a circle lock					fs:Shapes,fs:ConnectingArchitecture,fs:Closure,fs:Containers,fs:Attaching,fs:Color,fs:InchoativeAttaching,fs:Supporting,fs:CauseMotion
2402814	623817	a dark blue suv driving down the street					fs:RideVehicle,fs:SelfMotion,fs:Dimension,fs:Bringing,fs:Color,fs:Roadways,fs:CauseMotion,fs:OperateVehicle
2402814	623818	a large yellow and red adverstisement					fs:Color,fs:Size,fs:Dimension
2402814	623819	the woman on the motorcycle					fs:People,fs:OperateVehicle,fs:RideVehicle
2402814	623820	the motorcycle the woman is on					fs:People,fs:OperateVehicle,fs:RideVehicle
2402814	623821	the name suzuki on the motorcycle					fs:OperateVehicle,fs:RideVehicle,fs:ReferringByName,fs:BeingNamed
2402814	623822	the white helmet on the woman					fs:Accoutrements,fs:People,fs:Color
2402814	623823	the people walking on the sidewalk					fs:Roadways,fs:People,fs:SelfMotion,fs:Cotheme
2402814	623824	the two bicycles parked on the sidewalk					fs:Roadways,fs:Placing
