image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2405728	423529	two rowboats on shore					fs:RelationalNaturalFeatures
2405728	423530	rope hanging from boat			folk:Control	https://w3id.org/framester/wn/wn30/instances/synset-rope-noun-1	fs:Vehicle,fs:Connectors
2405728	423531	white sea foam on sand					fs:Building,fs:Substance,fs:NaturalFeatures,fs:ComingUpWith,fs:Creating,fs:CauseToStart,fs:IntentionallyCreate,fs:Color
2405728	423532	oars inside of boat					fs:Vehicle
2405728	423533	seaweed on beach sand					fs:Substance,fs:NaturalFeatures
2405728	423534	orange handles on sand					fs:Substance
2405728	423535	cloud covered mountain top					fs:NaturalFeatures,fs:Adorning,fs:BeingLocated,fs:Posture,fs:Supply,fs:Topic,fs:Eclipse,fs:Filling
2405728	423536	trees overlooking water's edge					fs:LocativeRelation,fs:Substance,fs:Supply
2405728	423537	bottom of boat on beach	be:Enjoyment	http://dbpedia.org/resource/Boat	folk:Fun	http://dbpedia.org/resource/Boat	fs:PartOrientational
2405728	423538	small crashing wave near shore					
2405728	423539	two boats on the beach shore					
2405728	423540	rain clouds on top of the mountain					fs:Precipitation,fs:NaturalFeatures,fs:BeingLocated,fs:Posture,fs:Supply
2405728	423541	seaweed on the beach					fs:NaturalFeatures
2405728	423542	the water ripples onto the shore					fs:RelationalNaturalFeatures,fs:Substance
2405728	423543	orange and white oars inside the boat					fs:Vehicle,fs:Color
2405728	423544	rope attached to the end of the boat			folk:Control	https://w3id.org/framester/wn/wn30/instances/synset-rope-noun-1	fs:Vehicle,fs:ProcessEnd,fs:Connectors
2405728	423545	lots of trees in the background					
2405728	423546	a tall mountain					fs:BodyDescriptionHolistic,fs:NaturalFeatures,fs:MeasurableAttributes,fs:Dimension
2405728	423547	a gloomy looking sky			folk:Analysis	https://w3id.org/framester/data/framestercore/Scrutiny	fs:Seeking,fs:Scrutiny,fs:Locale,fs:Dimension
2405728	423548	very calm waters of the ocean					fs:Identicality,fs:ExperiencerFocus,fs:NaturalFeatures
2405728	423549	white boat anchored on shore					fs:RelationalNaturalFeatures,fs:Vehicle,fs:Attaching,fs:Color
